Symbol,Symbol,Strike,Moneyness,Bid,Midpoint,Ask,Last,Change,%Chg,Volume,"Open Int",Vol/OI,IV,Type,DTE,"Exp Date",Time,"Avg IV","20D His Vol"
XLI|20210416|50.00C,XLI,50.00,+47.64%,43.00,45.50,48.00,0.00,0.00,unch,0,0,0.00,87.29%,Call,35,04/16/21,N/A,22.42%,18.69%
XLI|20210416|55.00C,XLI,55.00,+42.40%,38.20,40.60,43.00,0.00,0.00,unch,0,0,0.00,89.59%,Call,35,04/16/21,N/A,22.42%,18.69%
XLI|20210416|60.00C,XLI,60.00,+37.17%,33.20,35.60,38.00,0.00,0.00,unch,0,0,0.00,77.06%,Call,35,04/16/21,N/A,22.42%,18.69%
XLI|20210416|65.00C,XLI,65.00,+31.93%,28.20,30.60,33.00,0.00,0.00,unch,0,0,0.00,65.42%,Call,35,04/16/21,N/A,22.42%,18.69%
XLI|20210416|70.00C,XLI,70.00,+26.69%,23.00,25.48,27.95,0.00,0.00,unch,0,4,0.00,107.45%,Call,35,04/16/21,N/A,22.42%,18.69%
XLI|20210416|71.00C,XLI,71.00,+25.65%,22.20,24.60,27.00,0.00,0.00,unch,0,0,0.00,52.37%,Call,35,04/16/21,N/A,22.42%,18.69%
XLI|20210416|72.00C,XLI,72.00,+24.60%,21.25,23.63,26.00,0.00,0.00,unch,0,0,0.00,51.59%,Call,35,04/16/21,N/A,22.42%,18.69%
XLI|20210416|73.00C,XLI,73.00,+23.55%,20.00,22.48,24.95,0.00,0.00,unch,0,0,0.00,97.26%,Call,35,04/16/21,N/A,22.42%,18.69%
XLI|20210416|74.00C,XLI,74.00,+22.50%,19.20,21.60,24.00,0.00,0.00,unch,0,0,0.00,46.14%,Call,35,04/16/21,N/A,22.42%,18.69%
XLI|20210416|75.00C,XLI,75.00,+21.46%,18.20,20.60,23.00,20.53,20.53,unch,24,0,0.00,39.73%,Call,35,04/16/21,03/11/21,22.42%,18.69%
XLI|20210416|76.00C,XLI,76.00,+20.41%,17.00,19.48,21.95,0.00,0.00,unch,0,0,0.00,87.32%,Call,35,04/16/21,N/A,22.42%,18.69%
XLI|20210416|77.00C,XLI,77.00,+19.36%,16.20,18.60,21.00,0.00,0.00,unch,0,0,0.00,40.07%,Call,35,04/16/21,N/A,22.42%,18.69%
XLI|20210416|78.00C,XLI,78.00,+18.32%,15.05,17.53,20.00,15.00,15.00,unch,10,10,1.00,33.81%,Call,35,04/16/21,02/25/21,22.42%,18.69%
XLI|20210416|79.00C,XLI,79.00,+17.27%,14.20,16.60,19.00,0.00,0.00,unch,0,0,0.00,36.09%,Call,35,04/16/21,N/A,22.42%,18.69%
XLI|20210416|80.00C,XLI,80.00,+16.22%,13.05,15.53,18.00,15.50,1.60,+11.51%,1,40,0.03,27.93%,Call,35,04/16/21,03/11/21,22.42%,18.69%
XLI|20210416|81.00C,XLI,81.00,+15.17%,12.05,14.53,17.00,14.35,1.90,+15.26%,2,3,0.67,28.43%,Call,35,04/16/21,03/09/21,22.42%,18.69%
XLI|20210416|82.00C,XLI,82.00,+14.13%,11.05,13.53,16.00,10.96,0.81,+7.98%,1,31,0.03,26.65%,Call,35,04/16/21,03/05/21,22.42%,18.69%
XLI|20210416|83.00C,XLI,83.00,+13.08%,10.05,12.53,15.00,11.05,2.05,+22.78%,100,104,0.96,24.88%,Call,35,04/16/21,03/01/21,22.42%,18.69%
