Symbol,Symbol,Strike,Moneyness,Bid,Midpoint,Ask,Last,Change,%Chg,Volume,"Open Int",Vol/OI,IV,Type,DTE,"Exp Date","Last Trade","Avg IV"
XLI|20210409|87.50C,XLI,87.50,+4.14%,3.00,5.40,7.80,0.00,0.00,unch,0,0,0.00,29.33%,Call,35,04/09/21,N/A,0.00%
XLI|20210409|88.00C,XLI,88.00,+3.59%,2.50,4.93,7.35,0.00,0.00,unch,0,18,0.00,27.84%,Call,35,04/09/21,N/A,0.00%
XLI|20210409|88.50C,XLI,88.50,+3.05%,2.30,4.65,7.00,0.00,0.00,unch,0,0,0.00,28.24%,Call,35,04/09/21,N/A,0.00%
XLI|20210409|89.00C,XLI,89.00,+2.50%,2.00,4.40,6.80,0.00,0.00,unch,0,0,0.00,28.73%,Call,35,04/09/21,N/A,0.00%
XLI|20210409|89.50C,XLI,89.50,+1.95%,1.60,4.05,6.50,0.00,0.00,unch,0,0,0.00,28.17%,Call,35,04/09/21,N/A,0.00%
XLI|20210409|90.00C,XLI,90.00,+1.40%,1.30,3.65,6.00,4.10,4.10,unch,5,5,1.00,27.07%,Call,35,04/09/21,02/25/21,0.00%
XLI|20210409|90.50C,XLI,90.50,+0.85%,1.00,3.35,5.70,0.00,0.00,unch,0,0,0.00,26.76%,Call,35,04/09/21,N/A,0.00%
XLI|20210409|91.00C,XLI,91.00,+0.31%,0.50,2.93,5.35,0.00,0.00,unch,0,0,0.00,25.23%,Call,35,04/09/21,N/A,0.00%
XLI|20210409|91.50C,XLI,91.50,-0.24%,0.50,2.90,5.30,0.00,0.00,unch,0,0,0.00,27.15%,Call,35,04/09/21,N/A,0.00%
XLI|20210409|92.00C,XLI,92.00,-0.79%,0.20,2.60,5.00,2.92,0.26,+9.77%,13,1,13.00,29.34%,Call,35,04/09/21,03/04/21,0.00%
XLI|20210409|92.50C,XLI,92.50,-1.34%,0.25,2.63,5.00,0.00,0.00,unch,0,0,0.00,28.63%,Call,35,04/09/21,N/A,0.00%
XLI|20210409|93.00C,XLI,93.00,-1.88%,0.20,2.60,5.00,0.00,0.00,unch,0,0,0.00,30.24%,Call,35,04/09/21,N/A,0.00%
XLI|20210409|93.50C,XLI,93.50,-2.43%,0.20,2.60,5.00,2.42,2.42,unch,1,1,1.00,32.00%,Call,35,04/09/21,03/01/21,0.00%
XLI|20210409|94.00C,XLI,94.00,-2.98%,0.30,2.65,5.00,2.04,2.04,unch,1,1,1.00,34.15%,Call,35,04/09/21,02/25/21,0.00%
XLI|20210409|94.50C,XLI,94.50,-3.53%,0.10,2.55,5.00,0.00,0.00,unch,0,0,0.00,34.87%,Call,35,04/09/21,N/A,0.00%
XLI|20210409|95.00C,XLI,95.00,-4.08%,0.05,2.53,5.00,1.59,1.59,unch,1,1,1.00,36.23%,Call,35,04/09/21,03/01/21,0.00%
XLI|20210409|95.50C,XLI,95.50,-4.62%,0.05,2.53,5.00,1.65,1.65,unch,75,75,1.00,37.78%,Call,35,04/09/21,02/25/21,0.00%
XLI|20210409|96.00C,XLI,96.00,-5.17%,0.05,2.53,5.00,1.52,0.24,+18.75%,1,57,0.02,29.47%,Call,35,04/09/21,03/04/21,0.00%
