Symbol,Symbol,Strike,Moneyness,Bid,Midpoint,Ask,Last,Change,%Chg,Volume,"Open Int",Vol/OI,IV,Type,DTE,"Exp Date",Time,"Avg IV"
XLY|20210212|90.00C,XLY,90.00,+46.68%,76.55,79.03,81.50,0.00,0.00,unch,0,0,0.00,165.41%,Call,8,02/12/21,N/A,17.04%
XLY|20210212|95.00C,XLY,95.00,+43.72%,71.50,74.00,76.50,0.00,0.00,unch,0,0,0.00,149.48%,Call,8,02/12/21,N/A,17.04%
XLY|20210212|100.00C,XLY,100.00,+40.76%,66.50,69.00,71.50,0.00,0.00,unch,0,0,0.00,137.13%,Call,8,02/12/21,N/A,17.04%
XLY|20210212|105.00C,XLY,105.00,+37.80%,61.50,64.00,66.50,0.00,0.00,unch,0,0,0.00,125.35%,Call,8,02/12/21,N/A,17.04%
XLY|20210212|110.00C,XLY,110.00,+34.83%,56.55,59.03,61.50,0.00,0.00,unch,0,0,0.00,116.39%,Call,8,02/12/21,N/A,17.04%
XLY|20210212|115.00C,XLY,115.00,+31.87%,51.55,54.03,56.50,0.00,0.00,unch,0,0,0.00,105.45%,Call,8,02/12/21,N/A,17.04%
XLY|20210212|120.00C,XLY,120.00,+28.91%,46.55,49.03,51.50,45.54,45.54,unch,37,35,1.06,94.93%,Call,8,02/12/21,02/01/21,17.04%
XLY|20210212|125.00C,XLY,125.00,+25.95%,41.55,44.03,46.50,0.00,0.00,unch,0,0,0.00,84.77%,Call,8,02/12/21,N/A,17.04%
XLY|20210212|130.00C,XLY,130.00,+22.99%,36.55,39.03,41.50,0.00,0.00,unch,0,0,0.00,74.95%,Call,8,02/12/21,N/A,17.04%
XLY|20210212|135.00C,XLY,135.00,+20.02%,31.55,34.03,36.50,0.00,0.00,unch,0,0,0.00,65.41%,Call,8,02/12/21,N/A,17.04%
XLY|20210212|140.00C,XLY,140.00,+17.06%,26.05,28.53,31.00,0.00,0.00,unch,0,0,0.00,101.54%,Call,8,02/12/21,N/A,17.04%
XLY|20210212|145.00C,XLY,145.00,+14.10%,22.70,24.55,26.40,16.02,16.02,unch,10,15,0.67,62.93%,Call,8,02/12/21,01/05/21,17.04%
XLY|20210212|145.50C,XLY,145.50,+13.80%,21.05,23.53,26.00,0.00,0.00,unch,0,0,0.00,46.10%,Call,8,02/12/21,N/A,17.04%
XLY|20210212|146.00C,XLY,146.00,+13.51%,20.50,22.75,25.00,0.00,0.00,unch,0,0,0.00,85.33%,Call,8,02/12/21,N/A,17.04%
XLY|20210212|146.50C,XLY,146.50,+13.21%,20.00,22.25,24.50,0.00,0.00,unch,0,0,0.00,83.98%,Call,8,02/12/21,N/A,17.04%
XLY|20210212|147.00C,XLY,147.00,+12.91%,19.00,21.50,24.00,16.35,16.35,unch,1,1,1.00,82.63%,Call,8,02/12/21,01/29/21,17.04%
XLY|20210212|147.50C,XLY,147.50,+12.62%,19.05,21.53,24.00,0.00,0.00,unch,0,0,0.00,42.51%,Call,8,02/12/21,N/A,17.04%
XLY|20210212|148.00C,XLY,148.00,+12.32%,18.05,20.53,23.00,0.00,0.00,unch,0,0,0.00,79.94%,Call,8,02/12/21,N/A,17.04%
XLY|20210212|148.50C,XLY,148.50,+12.03%,18.05,20.53,23.00,0.00,0.00,unch,0,0,0.00,40.71%,Call,8,02/12/21,N/A,17.04%
